trip_id, arrival_time, departure_time, stop_id, stop_sequence
T2_38, 13:29:00, 13:29:00, 5, 8
T2_38, 13:31:00, 13:31:00, 6, 9
T2_38, 13:33:00, 13:33:00, 10, 10
T2_38, 13:35:00, 13:35:00, 45, 11
T2_38, 13:36:00, 13:36:00, 15, 12
T2_38, 13:37:00, 13:37:00, 17, 13
T2_38, 13:40:00, 13:40:00, 20, 14
T2_39, 13:25:00, 13:25:00, 20, 1
T2_39, 13:26:00, 13:26:00, 21, 2
T2_39, 13:27:00, 13:27:00, 23, 3
T2_39, 13:30:00, 13:30:00, 25, 4
T2_39, 13:31:00, 13:31:00, 29, 5
T2_39, 13:32:00, 13:32:00, 2, 6
T2_39, 13:33:00, 13:33:00, 3, 7
T2_39, 13:34:00, 13:34:00, 5, 8
T2_39, 13:36:00, 13:36:00, 6, 9
T2_39, 13:38:00, 13:38:00, 10, 10
T2_39, 13:40:00, 13:40:00, 45, 11
T2_39, 13:41:00, 13:41:00, 15, 12
T2_39, 13:42:00, 13:42:00, 17, 13
T2_39, 13:45:00, 13:45:00, 20, 14
T2_40, 13:30:00, 13:30:00, 20, 1
T2_40, 13:31:00, 13:31:00, 21, 2
T2_40, 13:32:00, 13:32:00, 23, 3
T2_40, 13:35:00, 13:35:00, 25, 4
T2_40, 13:36:00, 13:36:00, 29, 5
T2_40, 13:37:00, 13:37:00, 2, 6
T2_40, 13:38:00, 13:38:00, 3, 7
T2_40, 13:39:00, 13:39:00, 5, 8
T2_40, 13:41:00, 13:41:00, 6, 9
T2_40, 13:43:00, 13:43:00, 10, 10
T2_40, 13:45:00, 13:45:00, 45, 11
T2_40, 13:46:00, 13:46:00, 15, 12
T2_40, 13:47:00, 13:47:00, 17, 13
T2_40, 13:50:00, 13:50:00, 20, 14
T2_41, 13:35:00, 13:35:00, 20, 1
T2_41, 13:36:00, 13:36:00, 21, 2
T2_41, 13:37:00, 13:37:00, 23, 3
T2_41, 13:40:00, 13:40:00, 25, 4
T2_41, 13:41:00, 13:41:00, 29, 5
T2_41, 13:42:00, 13:42:00, 2, 6
T2_41, 13:43:00, 13:43:00, 3, 7
T2_41, 13:44:00, 13:44:00, 5, 8
T2_41, 13:46:00, 13:46:00, 6, 9
T2_41, 13:48:00, 13:48:00, 10, 10
T2_41, 13:50:00, 13:50:00, 45, 11
T2_41, 13:51:00, 13:51:00, 15, 12
T2_41, 13:52:00, 13:52:00, 17, 13
T2_41, 13:55:00, 13:55:00, 20, 14
T2_42, 13:40:00, 13:40:00, 20, 1
T2_42, 13:41:00, 13:41:00, 21, 2
T2_42, 13:42:00, 13:42:00, 23, 3
T2_42, 13:45:00, 13:45:00, 25, 4
T2_42, 13:46:00, 13:46:00, 29, 5
T2_42, 13:47:00, 13:47:00, 2, 6
T2_42, 13:48:00, 13:48:00, 3, 7
T2_42, 13:49:00, 13:49:00, 5, 8
T2_42, 13:51:00, 13:51:00, 6, 9
T2_42, 13:53:00, 13:53:00, 10, 10
T2_42, 13:55:00, 13:55:00, 45, 11
T2_42, 13:56:00, 13:56:00, 15, 12
T2_42, 13:57:00, 13:57:00, 17, 13
T2_42, 14:00:00, 14:00:00, 20, 14
T2_43, 13:50:00, 13:50:00, 20, 1
T2_43, 13:51:00, 13:51:00, 21, 2
T2_43, 13:52:00, 13:52:00, 23, 3
T2_43, 13:55:00, 13:55:00, 25, 4
T2_43, 13:56:00, 13:56:00, 29, 5
T2_43, 13:57:00, 13:57:00, 2, 6
T2_43, 13:58:00, 13:58:00, 3, 7
T2_43, 13:59:00, 13:59:00, 5, 8
T2_43, 14:01:00, 14:01:00, 6, 9
T2_43, 14:03:00, 14:03:00, 10, 10
T2_43, 14:05:00, 14:05:00, 45, 11
T2_43, 14:06:00, 14:06:00, 15, 12
T2_43, 14:07:00, 14:07:00, 17, 13
T2_43, 14:10:00, 14:10:00, 20, 14
T2_44, 14:00:00, 14:00:00, 20, 1
T2_44, 14:01:00, 14:01:00, 21, 2
T2_44, 14:02:00, 14:02:00, 23, 3
T2_44, 14:05:00, 14:05:00, 25, 4
T2_44, 14:06:00, 14:06:00, 29, 5
T2_44, 14:07:00, 14:07:00, 2, 6
T2_44, 14:08:00, 14:08:00, 3, 7
T2_44, 14:09:00, 14:09:00, 5, 8
T2_44, 14:11:00, 14:11:00, 6, 9
T2_44, 14:13:00, 14:13:00, 10, 10
T2_44, 14:15:00, 14:15:00, 45, 11
T2_44, 14:16:00, 14:16:00, 15, 12
T2_44, 14:17:00, 14:17:00, 17, 13
T2_44, 14:20:00, 14:20:00, 20, 14
T2_45, 14:10:00, 14:10:00, 20, 1
T2_45, 14:11:00, 14:11:00, 21, 2
T2_45, 14:12:00, 14:12:00, 23, 3
T2_45, 14:15:00, 14:15:00, 25, 4
T2_45, 14:16:00, 14:16:00, 29, 5
T2_45, 14:17:00, 14:17:00, 2, 6
T2_45, 14:18:00, 14:18:00, 3, 7
T2_45, 14:19:00, 14:19:00, 5, 8
T2_45, 14:21:00, 14:21:00, 6, 9
T2_45, 14:23:00, 14:23:00, 10, 10
T2_45, 14:25:00, 14:25:00, 45, 11
T2_45, 14:26:00, 14:26:00, 15, 12
T2_45, 14:27:00, 14:27:00, 17, 13
T2_45, 14:30:00, 14:30:00, 20, 14
T2_46, 14:15:00, 14:15:00, 20, 1
T2_46, 14:16:00, 14:16:00, 21, 2
T2_46, 14:17:00, 14:17:00, 23, 3
T2_46, 14:20:00, 14:20:00, 25, 4
T2_46, 14:21:00, 14:21:00, 29, 5
T2_46, 14:22:00, 14:22:00, 2, 6
T2_46, 14:23:00, 14:23:00, 3, 7
T2_46, 14:24:00, 14:24:00, 5, 8
T2_46, 14:26:00, 14:26:00, 6, 9
T2_46, 14:28:00, 14:28:00, 10, 10
T2_46, 14:30:00, 14:30:00, 45, 11
T2_46, 14:31:00, 14:31:00, 15, 12
T2_46, 14:32:00, 14:32:00, 17, 13
T2_46, 14:35:00, 14:35:00, 20, 14
T2_47, 14:20:00, 14:20:00, 20, 1
T2_47, 14:21:00, 14:21:00, 21, 2
T2_47, 14:22:00, 14:22:00, 23, 3
T2_47, 14:25:00, 14:25:00, 25, 4
T2_47, 14:26:00, 14:26:00, 29, 5
T2_47, 14:27:00, 14:27:00, 2, 6
T2_47, 14:28:00, 14:28:00, 3, 7
T2_47, 14:29:00, 14:29:00, 5, 8
T2_47, 14:31:00, 14:31:00, 6, 9
T2_47, 14:33:00, 14:33:00, 10, 10
T2_47, 14:35:00, 14:35:00, 45, 11
T2_47, 14:36:00, 14:36:00, 15, 12
T2_47, 14:37:00, 14:37:00, 17, 13
T2_47, 14:40:00, 14:40:00, 20, 14
T2_48, 14:25:00, 14:25:00, 20, 1
T2_48, 14:26:00, 14:26:00, 21, 2
T2_48, 14:27:00, 14:27:00, 23, 3
T2_48, 14:30:00, 14:30:00, 25, 4
T2_48, 14:31:00, 14:31:00, 29, 5
T2_48, 14:32:00, 14:32:00, 2, 6
T2_48, 14:33:00, 14:33:00, 3, 7
T2_48, 14:34:00, 14:34:00, 5, 8
T2_48, 14:36:00, 14:36:00, 6, 9
T2_48, 14:38:00, 14:38:00, 10, 10
T2_48, 14:40:00, 14:40:00, 45, 11
T2_48, 14:41:00, 14:41:00, 15, 12
T2_48, 14:42:00, 14:42:00, 17, 13
T2_48, 14:45:00, 14:45:00, 20, 14
T2_49, 14:30:00, 14:30:00, 20, 1
T2_49, 14:31:00, 14:31:00, 21, 2
T2_49, 14:32:00, 14:32:00, 23, 3
T2_49, 14:35:00, 14:35:00, 25, 4
T2_49, 14:36:00, 14:36:00, 29, 5
T2_49, 14:37:00, 14:37:00, 2, 6
T2_49, 14:38:00, 14:38:00, 3, 7
T2_49, 14:39:00, 14:39:00, 5, 8
T2_49, 14:41:00, 14:41:00, 6, 9
T2_49, 14:43:00, 14:43:00, 10, 10
T2_49, 14:45:00, 14:45:00, 45, 11
T2_49, 14:46:00, 14:46:00, 15, 12
T2_49, 14:47:00, 14:47:00, 17, 13
T2_49, 14:50:00, 14:50:00, 20, 14
T2_50, 14:35:00, 14:35:00, 20, 1
T2_50, 14:36:00, 14:36:00, 21, 2
T2_50, 14:37:00, 14:37:00, 23, 3
T2_50, 14:40:00, 14:40:00, 25, 4
T2_50, 14:41:00, 14:41:00, 29, 5
T2_50, 14:42:00, 14:42:00, 2, 6
T2_50, 14:43:00, 14:43:00, 3, 7
T2_50, 14:44:00, 14:44:00, 5, 8
T2_50, 14:46:00, 14:46:00, 6, 9
T2_50, 14:48:00, 14:48:00, 10, 10
T2_50, 14:50:00, 14:50:00, 45, 11
T2_50, 14:51:00, 14:51:00, 15, 12
T2_50, 14:52:00, 14:52:00, 17, 13
T2_50, 14:55:00, 14:55:00, 20, 14
T2_51, 14:40:00, 14:40:00, 20, 1
T2_51, 14:41:00, 14:41:00, 21, 2
T2_51, 14:42:00, 14:42:00, 23, 3
T2_51, 14:45:00, 14:45:00, 25, 4
T2_51, 14:46:00, 14:46:00, 29, 5
T2_51, 14:47:00, 14:47:00, 2, 6
T2_51, 14:48:00, 14:48:00, 3, 7
T2_51, 14:49:00, 14:49:00, 5, 8
T2_51, 14:51:00, 14:51:00, 6, 9
T2_51, 14:53:00, 14:53:00, 10, 10
T2_51, 14:55:00, 14:55:00, 45, 11
T2_51, 14:56:00, 14:56:00, 15, 12
T2_51, 14:57:00, 14:57:00, 17, 13
T2_51, 15:00:00, 15:00:00, 20, 14
T2_52, 14:50:00, 14:50:00, 20, 1
T2_52, 14:51:00, 14:51:00, 21, 2
T2_52, 14:52:00, 14:52:00, 23, 3
T2_52, 14:55:00, 14:55:00, 25, 4
T2_52, 14:56:00, 14:56:00, 29, 5
T2_52, 14:57:00, 14:57:00, 2, 6
T2_52, 14:58:00, 14:58:00, 3, 7
T2_52, 14:59:00, 14:59:00, 5, 8
T2_52, 15:01:00, 15:01:00, 6, 9
T2_52, 15:03:00, 15:03:00, 10, 10
T2_52, 15:05:00, 15:05:00, 45, 11
T2_52, 15:06:00, 15:06:00, 15, 12
T2_52, 15:07:00, 15:07:00, 17, 13
T2_52, 15:10:00, 15:10:00, 20, 14
T2_53, 14:55:00, 14:55:00, 20, 1
T2_53, 14:56:00, 14:56:00, 21, 2
T2_53, 14:57:00, 14:57:00, 23, 3
T2_53, 15:00:00, 15:00:00, 25, 4
T2_53, 15:01:00, 15:01:00, 29, 5
T2_53, 15:02:00, 15:02:00, 2, 6
T2_53, 15:03:00, 15:03:00, 3, 7
T2_53, 15:04:00, 15:04:00, 5, 8
T2_53, 15:06:00, 15:06:00, 6, 9
T2_53, 15:08:00, 15:08:00, 10, 10
T2_53, 15:10:00, 15:10:00, 45, 11
T2_53, 15:11:00, 15:11:00, 15, 12
T2_53, 15:12:00, 15:12:00, 17, 13
T2_53, 15:15:00, 15:15:00, 20, 14
T2_54, 15:00:00, 15:00:00, 20, 1
T2_54, 15:01:00, 15:01:00, 21, 2
T2_54, 15:02:00, 15:02:00, 23, 3
T2_54, 15:05:00, 15:05:00, 25, 4
T2_54, 15:06:00, 15:06:00, 29, 5
T2_54, 15:07:00, 15:07:00, 2, 6
T2_54, 15:08:00, 15:08:00, 3, 7
T2_54, 15:09:00, 15:09:00, 5, 8
T2_54, 15:11:00, 15:11:00, 6, 9
T2_54, 15:13:00, 15:13:00, 10, 10
T2_54, 15:15:00, 15:15:00, 45, 11
T2_54, 15:16:00, 15:16:00, 15, 12
T2_54, 15:17:00, 15:17:00, 17, 13
T2_54, 15:20:00, 15:20:00, 20, 14
T2_55, 15:10:00, 15:10:00, 20, 1
T2_55, 15:11:00, 15:11:00, 21, 2
T2_55, 15:12:00, 15:12:00, 23, 3
T2_55, 15:15:00, 15:15:00, 25, 4
T2_55, 15:16:00, 15:16:00, 29, 5
T2_55, 15:17:00, 15:17:00, 2, 6
T2_55, 15:18:00, 15:18:00, 3, 7
T2_55, 15:19:00, 15:19:00, 5, 8
T2_55, 15:21:00, 15:21:00, 6, 9
T2_55, 15:23:00, 15:23:00, 10, 10
T2_55, 15:25:00, 15:25:00, 45, 11
T2_55, 15:26:00, 15:26:00, 15, 12
T2_55, 15:27:00, 15:27:00, 17, 13
T2_55, 15:30:00, 15:30:00, 20, 14
T2_56, 15:15:00, 15:15:00, 20, 1
T2_56, 15:16:00, 15:16:00, 21, 2
T2_56, 15:17:00, 15:17:00, 23, 3
T2_56, 15:20:00, 15:20:00, 25, 4
T2_56, 15:21:00, 15:21:00, 29, 5
T2_56, 15:22:00, 15:22:00, 2, 6
T2_56, 15:23:00, 15:23:00, 3, 7
T2_56, 15:24:00, 15:24:00, 5, 8
T2_56, 15:26:00, 15:26:00, 6, 9
T2_56, 15:28:00, 15:28:00, 10, 10
T2_56, 15:30:00, 15:30:00, 45, 11
T2_56, 15:31:00, 15:31:00, 15, 12
T2_56, 15:32:00, 15:32:00, 17, 13
T2_56, 15:35:00, 15:35:00, 20, 14
T2_57, 15:20:00, 15:20:00, 20, 1
T2_57, 15:21:00, 15:21:00, 21, 2
T2_57, 15:22:00, 15:22:00, 23, 3
T2_57, 15:25:00, 15:25:00, 25, 4
T2_57, 15:26:00, 15:26:00, 29, 5
T2_57, 15:27:00, 15:27:00, 2, 6
T2_57, 15:28:00, 15:28:00, 3, 7
T2_57, 15:29:00, 15:29:00, 5, 8
T2_57, 15:31:00, 15:31:00, 6, 9
T2_57, 15:33:00, 15:33:00, 10, 10
T2_57, 15:35:00, 15:35:00, 45, 11
T2_57, 15:36:00, 15:36:00, 15, 12
T2_57, 15:37:00, 15:37:00, 17, 13
T2_57, 15:40:00, 15:40:00, 20, 14
T2_58, 15:25:00, 15:25:00, 20, 1
T2_58, 15:26:00, 15:26:00, 21, 2
T2_58, 15:27:00, 15:27:00, 23, 3
T2_58, 15:30:00, 15:30:00, 25, 4
T2_58, 15:31:00, 15:31:00, 29, 5
T2_58, 15:32:00, 15:32:00, 2, 6
T2_58, 15:33:00, 15:33:00, 3, 7
T2_58, 15:34:00, 15:34:00, 5, 8
T2_58, 15:36:00, 15:36:00, 6, 9
T2_58, 15:38:00, 15:38:00, 10, 10
T2_58, 15:40:00, 15:40:00, 45, 11
T2_58, 15:41:00, 15:41:00, 15, 12
T2_58, 15:42:00, 15:42:00, 17, 13
T2_58, 15:45:00, 15:45:00, 20, 14
T2_59, 15:30:00, 15:30:00, 20, 1
T2_59, 15:31:00, 15:31:00, 21, 2
T2_59, 15:32:00, 15:32:00, 23, 3
T2_59, 15:35:00, 15:35:00, 25, 4
T2_59, 15:36:00, 15:36:00, 29, 5
T2_59, 15:37:00, 15:37:00, 2, 6
T2_59, 15:38:00, 15:38:00, 3, 7
T2_59, 15:39:00, 15:39:00, 5, 8
T2_59, 15:41:00, 15:41:00, 6, 9
T2_59, 15:43:00, 15:43:00, 10, 10
T2_59, 15:45:00, 15:45:00, 45, 11
T2_59, 15:46:00, 15:46:00, 15, 12
T2_59, 15:47:00, 15:47:00, 17, 13
T2_59, 15:50:00, 15:50:00, 20, 14
T2_60, 15:35:00, 15:35:00, 20, 1
T2_60, 15:36:00, 15:36:00, 21, 2
T2_60, 15:37:00, 15:37:00, 23, 3
T2_60, 15:40:00, 15:40:00, 25, 4
T2_60, 15:41:00, 15:41:00, 29, 5
T2_60, 15:42:00, 15:42:00, 2, 6
T2_60, 15:43:00, 15:43:00, 3, 7
T2_60, 15:44:00, 15:44:00, 5, 8
T2_60, 15:46:00, 15:46:00, 6, 9
T2_60, 15:48:00, 15:48:00, 10, 10
T2_60, 15:50:00, 15:50:00, 45, 11
T2_60, 15:51:00, 15:51:00, 15, 12
T2_60, 15:52:00, 15:52:00, 17, 13
T2_60, 15:55:00, 15:55:00, 20, 14
T2_61, 15:40:00, 15:40:00, 20, 1
T2_61, 15:41:00, 15:41:00, 21, 2
T2_61, 15:42:00, 15:42:00, 23, 3
T2_61, 15:45:00, 15:45:00, 25, 4
T2_61, 15:46:00, 15:46:00, 29, 5
T2_61, 15:47:00, 15:47:00, 2, 6
T2_61, 15:48:00, 15:48:00, 3, 7
T2_61, 15:49:00, 15:49:00, 5, 8
T2_61, 15:51:00, 15:51:00, 6, 9
T2_61, 15:53:00, 15:53:00, 10, 10
T2_61, 15:55:00, 15:55:00, 45, 11
T2_61, 15:56:00, 15:56:00, 15, 12
T2_61, 15:57:00, 15:57:00, 17, 13
T2_61, 16:00:00, 16:00:00, 20, 14
T2_62, 15:45:00, 15:45:00, 20, 1
T2_62, 15:46:00, 15:46:00, 21, 2
T2_62, 15:47:00, 15:47:00, 23, 3
T2_62, 15:50:00, 15:50:00, 25, 4
T2_62, 15:51:00, 15:51:00, 29, 5
T2_62, 15:52:00, 15:52:00, 2, 6
T2_62, 15:53:00, 15:53:00, 3, 7
T2_62, 15:54:00, 15:54:00, 5, 8
T2_62, 15:56:00, 15:56:00, 6, 9
T2_62, 15:58:00, 15:58:00, 10, 10
T2_62, 16:00:00, 16:00:00, 45, 11
T2_62, 16:01:00, 16:01:00, 15, 12
T2_62, 16:02:00, 16:02:00, 17, 13
T2_62, 16:05:00, 16:05:00, 20, 14
T2_63, 15:50:00, 15:50:00, 20, 1
T2_63, 15:51:00, 15:51:00, 21, 2
T2_63, 15:52:00, 15:52:00, 23, 3
T2_63, 15:55:00, 15:55:00, 25, 4
T2_63, 15:56:00, 15:56:00, 29, 5
T2_63, 15:57:00, 15:57:00, 2, 6
T2_63, 15:58:00, 15:58:00, 3, 7
T2_63, 15:59:00, 15:59:00, 5, 8
T2_63, 16:01:00, 16:01:00, 6, 9
T2_63, 16:03:00, 16:03:00, 10, 10
T2_63, 16:05:00, 16:05:00, 45, 11
T2_63, 16:06:00, 16:06:00, 15, 12
T2_63, 16:07:00, 16:07:00, 17, 13
T2_63, 16:10:00, 16:10:00, 20, 14
T2_64, 15:55:00, 15:55:00, 20, 1
T2_64, 15:56:00, 15:56:00, 21, 2
T2_64, 15:57:00, 15:57:00, 23, 3
T2_64, 16:00:00, 16:00:00, 25, 4
T2_64, 16:01:00, 16:01:00, 29, 5
T2_64, 16:02:00, 16:02:00, 2, 6
T2_64, 16:03:00, 16:03:00, 3, 7
T2_64, 16:04:00, 16:04:00, 5, 8
T2_64, 16:06:00, 16:06:00, 6, 9
T2_64, 16:08:00, 16:08:00, 10, 10
T2_64, 16:10:00, 16:10:00, 45, 11
T2_64, 16:11:00, 16:11:00, 15, 12
T2_64, 16:12:00, 16:12:00, 17, 13
T2_64, 16:15:00, 16:15:00, 20, 14
T2_65, 16:00:00, 16:00:00, 20, 1
T2_65, 16:01:00, 16:01:00, 21, 2
T2_65, 16:02:00, 16:02:00, 23, 3
T2_65, 16:05:00, 16:05:00, 25, 4
T2_65, 16:06:00, 16:06:00, 29, 5
T2_65, 16:07:00, 16:07:00, 2, 6
T2_65, 16:08:00, 16:08:00, 3, 7
T2_65, 16:09:00, 16:09:00, 5, 8
T2_65, 16:11:00, 16:11:00, 6, 9
T2_65, 16:13:00, 16:13:00, 10, 10
T2_65, 16:15:00, 16:15:00, 45, 11
T2_65, 16:16:00, 16:16:00, 15, 12
T2_65, 16:17:00, 16:17:00, 17, 13
T2_65, 16:20:00, 16:20:00, 20, 14
T2_66, 16:05:00, 16:05:00, 20, 1
T2_66, 16:06:00, 16:06:00, 21, 2
T2_66, 16:07:00, 16:07:00, 23, 3
T2_66, 16:10:00, 16:10:00, 25, 4
T2_66, 16:11:00, 16:11:00, 29, 5
T2_66, 16:12:00, 16:12:00, 2, 6
T2_66, 16:13:00, 16:13:00, 3, 7
T2_66, 16:14:00, 16:14:00, 5, 8
T2_66, 16:16:00, 16:16:00, 6, 9
T2_66, 16:18:00, 16:18:00, 10, 10
T2_66, 16:20:00, 16:20:00, 45, 11
T2_66, 16:21:00, 16:21:00, 15, 12
T2_66, 16:22:00, 16:22:00, 17, 13
T2_66, 16:25:00, 16:25:00, 20, 14
T2_67, 16:15:00, 16:15:00, 20, 1
T2_67, 16:16:00, 16:16:00, 21, 2
T2_67, 16:17:00, 16:17:00, 23, 3
T2_67, 16:20:00, 16:20:00, 25, 4
T2_67, 16:21:00, 16:21:00, 29, 5
T2_67, 16:22:00, 16:22:00, 2, 6
T2_67, 16:23:00, 16:23:00, 3, 7
T2_67, 16:24:00, 16:24:00, 5, 8
T2_67, 16:26:00, 16:26:00, 6, 9
T2_67, 16:28:00, 16:28:00, 10, 10
T2_67, 16:30:00, 16:30:00, 45, 11
T2_67, 16:31:00, 16:31:00, 15, 12
T2_67, 16:32:00, 16:32:00, 17, 13
T2_67, 16:35:00, 16:35:00, 20, 14
T2_68, 16:20:00, 16:20:00, 20, 1
T2_68, 16:21:00, 16:21:00, 21, 2
T2_68, 16:22:00, 16:22:00, 23, 3
T2_68, 16:25:00, 16:25:00, 25, 4
T2_68, 16:26:00, 16:26:00, 29, 5
T2_68, 16:27:00, 16:27:00, 2, 6
T2_68, 16:28:00, 16:28:00, 3, 7
T2_68, 16:29:00, 16:29:00, 5, 8
T2_68, 16:31:00, 16:31:00, 6, 9
T2_68, 16:33:00, 16:33:00, 10, 10
T2_68, 16:35:00, 16:35:00, 45, 11
T2_68, 16:36:00, 16:36:00, 15, 12
T2_68, 16:37:00, 16:37:00, 17, 13
T2_68, 16:40:00, 16:40:00, 20, 14
T2_69, 16:25:00, 16:25:00, 20, 1
T2_69, 16:26:00, 16:26:00, 21, 2
T2_69, 16:27:00, 16:27:00, 23, 3
T2_69, 16:30:00, 16:30:00, 25, 4
T2_69, 16:31:00, 16:31:00, 29, 5
T2_69, 16:32:00, 16:32:00, 2, 6
T2_69, 16:33:00, 16:33:00, 3, 7
T2_69, 16:34:00, 16:34:00, 5, 8
T2_69, 16:36:00, 16:36:00, 6, 9
T2_69, 16:38:00, 16:38:00, 10, 10
T2_69, 16:40:00, 16:40:00, 45, 11
T2_69, 16:41:00, 16:41:00, 15, 12
T2_69, 16:42:00, 16:42:00, 17, 13
T2_69, 16:45:00, 16:45:00, 20, 14
T2_70, 16:30:00, 16:30:00, 20, 1
T2_70, 16:31:00, 16:31:00, 21, 2
T2_70, 16:32:00, 16:32:00, 23, 3
T2_70, 16:35:00, 16:35:00, 25, 4
T2_70, 16:36:00, 16:36:00, 29, 5
T2_70, 16:37:00, 16:37:00, 2, 6
T2_70, 16:38:00, 16:38:00, 3, 7
T2_70, 16:39:00, 16:39:00, 5, 8
T2_70, 16:41:00, 16:41:00, 6, 9
T2_70, 16:43:00, 16:43:00, 10, 10
T2_70, 16:45:00, 16:45:00, 45, 11
T2_70, 16:46:00, 16:46:00, 15, 12
T2_70, 16:47:00, 16:47:00, 17, 13
T2_70, 16:50:00, 16:50:00, 20, 14
T2_71, 16:35:00, 16:35:00, 20, 1
T2_71, 16:36:00, 16:36:00, 21, 2
T2_71, 16:37:00, 16:37:00, 23, 3
T2_71, 16:40:00, 16:40:00, 25, 4
T2_71, 16:41:00, 16:41:00, 29, 5
T2_71, 16:42:00, 16:42:00, 2, 6
T2_71, 16:43:00, 16:43:00, 3, 7
T2_71, 16:44:00, 16:44:00, 5, 8
T2_71, 16:46:00, 16:46:00, 6, 9
T2_71, 16:48:00, 16:48:00, 10, 10
T2_71, 16:50:00, 16:50:00, 45, 11
T2_71, 16:51:00, 16:51:00, 15, 12
T2_71, 16:52:00, 16:52:00, 17, 13
T2_71, 16:55:00, 16:55:00, 20, 14
T2_72, 16:40:00, 16:40:00, 20, 1
T2_72, 16:41:00, 16:41:00, 21, 2
T2_72, 16:42:00, 16:42:00, 23, 3
T2_72, 16:45:00, 16:45:00, 25, 4
T2_72, 16:46:00, 16:46:00, 29, 5
T2_72, 16:47:00, 16:47:00, 2, 6
T2_72, 16:48:00, 16:48:00, 3, 7
T2_72, 16:49:00, 16:49:00, 5, 8
T2_72, 16:51:00, 16:51:00, 6, 9
T2_72, 16:53:00, 16:53:00, 10, 10
T2_72, 16:55:00, 16:55:00, 45, 11
T2_72, 16:56:00, 16:56:00, 15, 12
T2_72, 16:57:00, 16:57:00, 17, 13
T2_72, 17:00:00, 17:00:00, 20, 14
T2_73, 16:45:00, 16:45:00, 20, 1
T2_73, 16:46:00, 16:46:00, 21, 2
T2_73, 16:47:00, 16:47:00, 23, 3
T2_73, 16:50:00, 16:50:00, 25, 4
T2_73, 16:51:00, 16:51:00, 29, 5
T2_73, 16:52:00, 16:52:00, 2, 6
T2_73, 16:53:00, 16:53:00, 3, 7
T2_73, 16:54:00, 16:54:00, 5, 8
T2_73, 16:56:00, 16:56:00, 6, 9
T2_73, 16:58:00, 16:58:00, 10, 10
T2_73, 17:00:00, 17:00:00, 45, 11
T2_73, 17:01:00, 17:01:00, 15, 12
T2_73, 17:02:00, 17:02:00, 17, 13
T2_73, 17:05:00, 17:05:00, 20, 14
T2_74, 16:50:00, 16:50:00, 20, 1
T2_74, 16:51:00, 16:51:00, 21, 2
T2_74, 16:52:00, 16:52:00, 23, 3
T2_74, 16:55:00, 16:55:00, 25, 4
T2_74, 16:56:00, 16:56:00, 29, 5
T2_74, 16:57:00, 16:57:00, 2, 6
T2_74, 16:58:00, 16:58:00, 3, 7
T2_74, 16:59:00, 16:59:00, 5, 8
T2_74, 17:01:00, 17:01:00, 6, 9
T2_74, 17:03:00, 17:03:00, 10, 10
T2_74, 17:05:00, 17:05:00, 45, 11
T2_74, 17:06:00, 17:06:00, 15, 12
T2_74, 17:07:00, 17:07:00, 17, 13
T2_74, 17:10:00, 17:10:00, 20, 14
T2_75, 17:00:00, 17:00:00, 20, 1
T2_75, 17:01:00, 17:01:00, 21, 2
T2_75, 17:02:00, 17:02:00, 23, 3
T2_75, 17:05:00, 17:05:00, 25, 4
T2_75, 17:06:00, 17:06:00, 29, 5
T2_75, 17:07:00, 17:07:00, 2, 6
T2_75, 17:08:00, 17:08:00, 3, 7
T2_75, 17:09:00, 17:09:00, 5, 8
T2_75, 17:11:00, 17:11:00, 6, 9
T2_75, 17:13:00, 17:13:00, 10, 10
T2_75, 17:15:00, 17:15:00, 45, 11
T2_75, 17:16:00, 17:16:00, 15, 12
T2_75, 17:17:00, 17:17:00, 17, 13
T2_75, 17:20:00, 17:20:00, 20, 14
T2_76, 17:05:00, 17:05:00, 20, 1
T2_76, 17:06:00, 17:06:00, 21, 2
T2_76, 17:07:00, 17:07:00, 23, 3
T2_76, 17:10:00, 17:10:00, 25, 4
T2_76, 17:11:00, 17:11:00, 29, 5
T2_76, 17:12:00, 17:12:00, 2, 6
T2_76, 17:13:00, 17:13:00, 3, 7
T2_76, 17:14:00, 17:14:00, 5, 8
T2_76, 17:16:00, 17:16:00, 6, 9
T2_76, 17:18:00, 17:18:00, 10, 10
T2_76, 17:20:00, 17:20:00, 45, 11
T2_76, 17:21:00, 17:21:00, 15, 12
T2_76, 17:22:00, 17:22:00, 17, 13
T2_76, 17:25:00, 17:25:00, 20, 14
T2_77, 17:10:00, 17:10:00, 20, 1
T2_77, 17:11:00, 17:11:00, 21, 2
T2_77, 17:12:00, 17:12:00, 23, 3
T2_77, 17:15:00, 17:15:00, 25, 4
T2_77, 17:16:00, 17:16:00, 29, 5
T2_77, 17:17:00, 17:17:00, 2, 6
T2_77, 17:18:00, 17:18:00, 3, 7
T2_77, 17:19:00, 17:19:00, 5, 8
T2_77, 17:21:00, 17:21:00, 6, 9
T2_77, 17:23:00, 17:23:00, 10, 10
T2_77, 17:25:00, 17:25:00, 45, 11
T2_77, 17:26:00, 17:26:00, 15, 12
T2_77, 17:27:00, 17:27:00, 17, 13
T2_77, 17:30:00, 17:30:00, 20, 14
T2_78, 17:30:00, 17:30:00, 20, 1
T2_78, 17:31:00, 17:31:00, 21, 2
T2_78, 17:32:00, 17:32:00, 23, 3
T2_78, 17:35:00, 17:35:00, 25, 4
T2_78, 17:36:00, 17:36:00, 29, 5
